gene_id,E-PG_l1r1,E-PG_l1r2,E-PG_l2r1,E-PG_l2r2,P-EG_r1,P-EG_r2,D7_l1r1,D7_l1r2,D7_l2r1,D7_l2r2,P-EN2_l1r1,P-EN2_l2r1,wholebrain_1,wholebrain_2
FBgn0036153,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.04,0.07
FBgn0036154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.38
FBgn0036155,0.69,0.23,1.06,0.42,0.26,4.85,0.63,0.51,3.15,1.33,6.47,0.0,2.38,1.99
FBgn0036156,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0
FBgn0036157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.26
FBgn0036158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
FBgn0036159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.08
FBgn0036160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0
FBgn0036161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0036162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.0
FBgn0036165,55.21,60.98,80.05,72.23,148.38,240.2,27.78,42.69,34.53,47.65,41.42,62.71,186.4,183.43
FBgn0036168,0.0,0.0,0.0,0.0,0.0,0.02,0.0,3.81,0.05,0.47,0.0,0.0,0.06,0.05
FBgn0036170,0.0,0.23,0.0,0.04,0.0,0.46,0.88,0.0,1.79,2.94,18.92,0.23,0.46,0.29
FBgn0036173,0.0,0.22,3.31,0.0,5.02,0.07,0.09,0.0,2.05,0.26,0.42,0.0,4.27,4.9
FBgn0036176,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
FBgn0036177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
FBgn0036178,0.0,3.29,5.28,0.63,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,2.1,1.82
FBgn0036179,0.03,1.09,5.47,5.69,0.26,4.89,1.48,3.2,7.92,1.77,2.97,14.89,5.27,5.94
FBgn0036180,5.13,9.91,9.27,5.79,5.52,3.84,5.04,2.27,9.82,4.24,19.78,10.89,11.51,11.38
FBgn0036181,0.05,0.02,0.0,1.48,0.0,0.0,0.0,0.0,0.45,0.03,0.0,0.0,0.53,0.31
FBgn0036183,0.0,3.91,19.41,2.32,0.02,0.45,9.68,9.72,0.31,0.0,2.27,91.56,3.56,4.01
FBgn0036184,0.19,0.0,0.45,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.15,0.91
FBgn0036186,0.0,0.0,0.0,0.0,0.01,2.62,0.0,0.0,0.05,3.11,0.01,0.0,0.45,0.31
FBgn0036187,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.24,3.16,0.0,0.0,0.87,0.74,1.16
FBgn0036188,1.55,2.83,8.61,3.53,9.63,16.27,10.25,7.2,5.44,10.07,16.44,7.03,33.64,28.01
FBgn0036191,0.66,3.94,0.73,0.04,0.34,1.38,2.93,2.19,0.89,13.07,0.07,0.55,5.47,6.14
FBgn0036192,0.09,3.29,0.0,0.2,0.1,0.19,7.04,1.12,0.23,2.06,0.38,0.63,6.99,6.95
FBgn0036193,0.63,2.02,0.25,0.19,0.29,0.0,0.1,0.41,9.76,0.56,0.0,0.0,1.8,1.9
FBgn0036194,0.32,1.49,6.53,8.32,1.13,0.33,0.0,0.33,2.17,2.33,5.78,0.75,1.22,1.52
FBgn0036195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.07,0.0
FBgn0036196,17.83,21.08,36.51,18.18,25.97,31.83,35.36,11.45,11.62,37.01,34.36,9.37,48.0,45.35
FBgn0036198,16.43,6.85,1.45,1.25,43.37,0.91,2.03,0.12,0.05,0.0,7.56,0.0,4.55,6.23
FBgn0036199,0.05,0.17,0.42,1.3,0.34,0.1,0.05,0.0,0.48,0.26,0.06,0.54,1.75,1.24
FBgn0036202,73.62,66.29,99.47,80.51,37.06,48.88,71.15,41.03,100.49,79.71,92.73,90.3,87.51,87.65
FBgn0036203,0.2,0.0,0.17,0.0,0.0,0.0,0.36,0.61,0.0,0.0,0.0,1.8,0.06,0.1
FBgn0036204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0036205,0.0,0.84,0.0,0.19,0.02,1.87,0.0,3.25,0.14,0.19,0.61,0.61,0.43,0.57
FBgn0036206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.1,0.14
FBgn0036207,0.0,0.0,0.14,0.0,0.0,0.06,6.31,0.0,0.0,0.0,0.0,12.35,0.89,1.37
FBgn0036208,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.37
FBgn0036210,0.16,0.0,0.06,2.93,0.52,0.23,0.0,0.0,0.0,0.79,0.0,0.0,1.05,1.55
FBgn0036211,7.87,2.73,10.15,20.1,4.59,5.76,11.36,5.09,1.86,12.43,32.24,0.3,17.4,17.83
FBgn0036212,0.76,0.52,1.67,3.54,0.7,1.45,0.0,0.0,2.36,4.29,0.0,5.43,4.45,6.48
FBgn0036213,12.31,9.92,9.18,0.0,10.27,15.56,0.64,1.77,6.58,2.37,0.04,3.59,11.47,17.79
FBgn0036214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.04,0.04
FBgn0036217,0.0,0.72,0.04,0.0,0.0,1.26,1.31,0.0,0.0,2.61,0.0,0.0,2.6,2.32
FBgn0036218,4.38,0.43,3.32,0.15,0.02,0.02,2.48,0.43,0.5,6.36,4.18,0.0,4.64,3.92
FBgn0036219,1.61,1.18,4.82,0.0,0.91,0.0,0.0,0.18,0.0,0.1,2.86,0.0,1.11,1.38
FBgn0036220,9.08,0.0,0.64,0.0,0.0,0.43,0.54,0.0,0.0,0.09,4.89,0.0,1.53,1.34
FBgn0036221,18.78,0.51,0.0,0.68,0.0,1.5,1.79,0.0,0.5,1.46,25.86,0.0,4.9,6.67
FBgn0036222,0.0,0.17,0.1,0.66,0.01,0.03,0.0,0.0,0.0,0.0,6.35,0.0,0.79,0.49
FBgn0036224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0
FBgn0036225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.05
FBgn0036226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0
FBgn0036227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.11
FBgn0036228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.24
FBgn0036229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.14
FBgn0036230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.19
FBgn0036232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.17,0.43
FBgn0036235,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.34,0.0,0.0,0.0,0.04,0.05
FBgn0036236,0.0,0.0,0.06,0.0,0.0,0.0,0.08,1.15,0.0,0.0,0.03,0.0,0.06,0.0
FBgn0036237,33.4,29.19,18.14,8.23,80.97,28.38,13.21,4.75,39.48,10.42,4.78,17.96,19.98,23.63
FBgn0036239,1.13,18.21,17.5,12.49,22.47,3.2,7.67,0.63,11.58,10.48,8.77,1.59,12.16,12.3
FBgn0036240,4.86,0.15,0.07,4.26,1.04,1.78,1.2,0.85,0.0,0.17,0.0,0.0,4.61,3.16
FBgn0036242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.9
FBgn0036246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
FBgn0036248,1.71,0.73,0.63,1.19,0.91,14.39,2.35,0.06,0.09,0.43,0.0,0.0,3.62,4.87
FBgn0036249,0.08,6.35,0.92,21.85,0.2,0.03,7.86,0.0,1.18,4.76,0.0,0.06,2.44,2.3
FBgn0036250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03
FBgn0036254,10.83,4.38,1.26,0.0,0.54,0.0,0.0,0.03,1.18,0.38,4.23,0.16,4.7,4.77
FBgn0036255,0.0,0.27,0.27,0.36,0.25,0.38,0.0,0.0,2.5,0.87,0.0,0.17,3.45,6.3
FBgn0036257,4.33,67.11,39.34,20.35,38.13,39.87,5.47,4.65,24.1,6.48,12.82,11.92,32.09,36.48
FBgn0036258,8.55,6.16,12.0,14.34,14.24,5.78,27.45,8.06,13.79,18.72,1.05,1.95,13.9,14.25
FBgn0036259,4.37,2.79,2.84,0.58,0.63,2.68,0.0,0.25,1.9,10.6,0.02,0.04,6.73,7.26
FBgn0036260,0.0,0.04,0.08,0.0,0.82,0.07,0.24,0.0,4.39,4.97,0.01,0.03,11.03,10.42
FBgn0036262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76,14.09
FBgn0036263,0.0,0.0,0.06,0.13,1.98,0.27,0.0,0.0,0.15,0.0,0.32,0.0,1.56,1.07
FBgn0036264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.16,0.0,0.0,0.0,0.21,0.13
FBgn0036266,0.0,0.0,0.0,0.0,0.42,0.88,0.0,0.0,2.77,3.85,0.11,0.0,1.09,1.56
FBgn0036271,0.0,0.55,0.02,0.05,16.69,0.0,4.84,0.24,3.25,4.96,0.02,0.14,2.63,2.06
FBgn0036272,4.04,4.74,16.87,12.65,8.22,7.55,16.73,12.95,11.41,14.47,10.84,3.75,15.63,15.9
FBgn0036273,11.19,9.16,1.89,4.48,1.28,4.64,10.5,13.84,11.74,7.3,0.73,9.65,5.81,5.18
FBgn0036274,0.0,0.0,0.79,1.76,0.01,0.0,23.36,6.52,22.74,25.41,0.0,0.0,2.04,2.03
FBgn0036277,0.0,0.0,3.35,11.97,0.0,0.0,0.0,0.0,2.78,3.76,0.0,0.0,2.03,1.93
FBgn0036278,0.0,0.05,7.98,4.78,1.83,9.15,1.01,7.45,1.72,0.92,11.29,0.02,1.89,2.45
FBgn0036279,0.0,0.0,0.0,0.0,1.65,0.11,0.0,0.08,0.08,0.0,0.0,0.0,4.92,5.47
FBgn0036282,0.0,0.0,0.0,0.0,0.0,0.05,1.25,0.0,0.0,0.0,0.0,1.43,0.0,0.0
FBgn0036285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.13
FBgn0036286,0.09,0.65,0.3,0.28,0.05,0.02,0.0,0.8,0.46,0.59,0.0,0.0,1.52,2.18
FBgn0036287,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.71,0.0,0.0,0.39,0.43
FBgn0036288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.59
FBgn0036289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1
FBgn0036290,0.52,7.91,9.95,0.0,1.96,0.0,0.0,0.0,6.95,1.07,0.0,0.0,5.27,7.09
FBgn0036291,13.99,4.04,0.03,0.03,0.4,0.0,0.44,0.09,0.0,2.35,0.0,0.13,3.82,3.03
FBgn0036292,0.0,0.0,0.0,2.05,2.6,0.05,0.0,0.06,0.62,0.0,0.45,0.0,0.37,0.84
FBgn0036294,0.87,0.83,1.03,9.78,5.28,1.94,14.09,0.38,0.89,5.05,2.12,0.05,5.89,6.55
FBgn0036298,4.2,0.94,0.06,1.05,0.01,4.1,0.0,0.04,0.06,2.36,0.0,1.33,1.23,1.44
FBgn0036299,7.25,1.41,2.62,3.75,3.13,1.82,5.98,0.0,0.42,9.4,9.07,0.09,3.49,4.37
FBgn0036300,0.0,0.0,0.0,0.0,0.0,0.04,5.72,1.26,0.27,2.75,6.05,0.0,2.27,1.71
FBgn0036301,0.05,0.11,0.4,0.0,0.02,0.0,0.0,0.0,0.38,0.07,2.33,0.0,1.48,0.91
FBgn0036302,1.46,2.34,8.66,1.51,3.91,7.69,16.04,1.07,7.82,3.76,0.08,5.77,6.09,4.9
FBgn0036305,0.17,7.05,1.4,15.37,0.86,5.05,3.45,0.04,3.41,10.55,1.23,1.92,11.98,11.24
FBgn0036306,0.0,17.01,0.0,0.69,3.53,5.82,13.4,0.0,1.44,1.09,0.03,0.0,1.8,2.91
FBgn0036309,0.15,5.97,2.63,2.02,4.34,2.15,9.24,3.99,3.22,4.19,1.7,1.0,9.48,9.17
FBgn0036310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.17,0.0,0.0,0.05,0.13
FBgn0036311,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.11,0.0,0.0,1.11,0.22
FBgn0036314,0.0,0.7,0.07,1.79,1.17,1.19,7.43,0.0,2.1,7.91,3.3,3.6,1.28,2.04
FBgn0036316,13.17,11.87,24.94,14.98,3.5,11.55,18.33,5.2,14.11,4.44,6.2,16.78,23.41,23.12
FBgn0036317,3.72,6.42,7.26,5.23,11.26,6.21,3.6,1.79,5.26,9.16,4.29,5.02,24.14,23.18
FBgn0036318,11.77,11.64,13.72,5.31,22.25,10.12,20.0,29.66,18.93,37.34,8.02,10.62,10.22,10.32
FBgn0036319,5.78,13.14,10.89,15.77,4.16,18.29,11.26,5.02,8.53,9.22,65.13,1.14,17.72,17.79
FBgn0036320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1
FBgn0036321,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,1.34,0.73
FBgn0036323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.07
FBgn0036324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.23
FBgn0036325,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.27
FBgn0036327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.2
FBgn0036328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
FBgn0036329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.07
FBgn0036330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,1.4
FBgn0036331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.38
FBgn0036332,0.0,0.0,0.0,0.08,0.0,0.0,0.99,5.74,0.81,0.99,0.0,0.04,0.54,0.12
FBgn0036333,4.24,7.31,11.87,3.86,1.4,3.99,6.4,1.82,3.87,4.35,4.32,5.33,17.0,16.49
FBgn0036334,1.45,101.35,102.77,12.02,17.9,18.27,9.06,55.63,31.03,46.86,15.6,29.85,61.01,74.84
FBgn0036335,0.79,0.93,4.56,2.63,0.36,0.0,2.37,0.83,0.52,0.08,6.1,0.0,3.93,3.3
FBgn0036336,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.31,0.33
FBgn0036337,0.0,1.9,34.44,12.64,22.31,0.76,7.16,15.41,28.71,19.64,11.15,0.02,12.47,16.76
FBgn0036340,9.87,6.93,2.21,3.49,1.06,2.67,17.26,6.85,2.65,3.76,0.64,0.35,10.58,10.48
FBgn0036341,7.08,83.67,12.99,2.35,10.6,13.77,5.18,0.9,73.18,35.79,4.01,17.2,19.1,26.52
FBgn0036342,0.08,0.1,17.1,0.07,0.58,0.11,0.59,0.1,7.81,4.17,23.34,6.36,3.94,3.04
FBgn0036343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0036345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.09
FBgn0036346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0
FBgn0036348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.29,0.08
FBgn0036349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.45,0.0,0.0,0.0,0.0,0.22
FBgn0036350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.44
FBgn0036351,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.88,0.13
FBgn0036352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.36,0.1
FBgn0036353,2.46,0.94,0.33,0.0,3.37,0.02,8.81,0.1,1.67,2.81,3.19,0.0,1.47,1.9
FBgn0036354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.2
FBgn0036356,0.0,0.0,6.95,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.93,0.95
FBgn0036359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.19
FBgn0036360,1.36,1.72,10.61,6.49,3.93,43.26,11.35,13.81,7.36,12.76,3.67,20.14,13.91,13.79
FBgn0036361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
FBgn0036362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
FBgn0036363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.12
FBgn0036364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0036365,3.05,3.59,4.04,0.67,1.31,6.3,1.88,5.12,6.07,1.24,2.82,0.84,3.77,3.17
FBgn0036366,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.78
FBgn0036367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.13
FBgn0036368,0.0,0.05,0.02,0.11,0.01,8.63,0.0,0.0,0.04,0.08,1.49,0.38,1.48,1.73
FBgn0036369,3.68,8.91,2.13,9.98,11.23,12.53,2.39,0.17,6.91,0.17,3.3,5.22,19.32,19.25
FBgn0036372,3.49,1.03,9.99,2.4,16.49,1.94,4.18,0.13,3.32,3.89,8.94,11.19,6.6,6.94
FBgn0036373,0.04,4.86,2.01,0.39,0.77,2.05,3.16,5.65,1.63,2.24,4.3,0.08,8.14,7.33
FBgn0036374,3.54,7.67,12.84,6.0,11.63,10.9,8.24,7.13,11.86,7.91,2.05,11.54,8.61,6.96
FBgn0036376,0.6,0.81,0.64,0.01,10.76,0.58,0.83,13.95,7.84,5.82,0.0,0.32,3.82,4.29
FBgn0036377,0.0,0.0,0.37,0.16,0.0,0.12,1.01,0.18,6.47,3.84,0.75,24.4,0.56,0.53
FBgn0036380,0.0,3.1,1.86,0.0,0.0,0.02,0.0,0.0,0.02,0.08,3.22,0.44,1.07,0.45
FBgn0036381,1.07,21.7,24.44,28.96,15.5,9.23,12.1,16.94,33.04,12.86,5.57,2.22,17.22,18.39
FBgn0036382,0.19,0.12,0.0,0.04,0.08,17.24,3.1,0.11,11.01,16.21,1.17,0.2,11.54,10.42
FBgn0036386,0.05,0.82,3.84,0.69,0.09,0.12,2.48,0.0,0.09,0.04,2.83,0.0,5.36,4.05
FBgn0036389,4.78,9.26,8.32,3.98,9.48,5.36,7.75,1.98,19.05,1.86,1.97,5.55,8.7,10.84
FBgn0036390,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.86,0.25
FBgn0036391,31.13,16.17,9.96,10.46,13.86,9.02,6.24,10.04,18.45,24.49,31.09,4.27,24.39,21.65
FBgn0036393,0.0,0.54,0.07,1.33,4.07,27.31,0.37,0.0,0.07,0.17,0.0,0.0,2.22,2.64
FBgn0036394,0.48,1.55,0.0,3.77,2.23,0.0,3.83,1.88,7.14,1.95,1.64,5.53,5.14,3.7
FBgn0036395,0.0,0.0,9.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81,2.87
FBgn0036396,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,1.62,2.2
FBgn0036397,0.0,0.48,0.55,3.44,0.26,0.0,2.82,3.79,1.05,2.3,13.66,0.01,1.6,1.89
FBgn0036398,6.8,18.01,21.56,20.13,18.6,33.88,14.25,15.97,18.49,22.95,17.44,24.24,37.86,36.56
FBgn0036402,0.87,1.17,0.12,2.78,0.25,0.36,2.76,4.34,2.05,3.78,1.79,0.0,4.35,4.0
FBgn0036403,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
FBgn0036405,0.0,0.0,0.14,0.0,1.28,0.03,0.0,0.0,0.17,2.48,0.25,0.0,0.25,0.48
FBgn0036406,0.0,0.0,0.0,0.12,0.05,0.0,4.26,0.0,2.59,3.23,1.5,0.0,1.03,2.56
FBgn0036410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.16,0.0,0.0,0.48,0.18
FBgn0036411,13.25,59.96,43.4,58.81,27.78,57.05,0.0,2.85,0.0,0.08,1.25,0.08,0.98,1.76
FBgn0036414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.04,0.09
FBgn0036415,0.0,3.86,0.37,0.22,0.0,0.11,0.87,0.14,0.0,0.0,0.0,0.0,9.41,6.27
FBgn0036416,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.74
FBgn0036417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.05
FBgn0036419,0.0,0.0,9.7,0.07,7.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.79
FBgn0036421,1.78,3.99,2.7,0.0,0.05,1.67,0.0,0.0,0.0,0.0,0.0,0.0,1.32,1.75
FBgn0036422,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0036423,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,12.85,0.0,0.0,0.0,0.65,1.31
FBgn0036426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.2
FBgn0036427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.14
FBgn0036428,0.07,0.0,0.0,0.0,0.21,0.04,0.0,0.0,0.29,0.0,0.0,0.0,1.37,1.23
FBgn0036433,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,4.43,0.03,3.08,3.86
FBgn0036436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.13
FBgn0036437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.66
FBgn0036438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.43
FBgn0036439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.12
FBgn0036440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.14
FBgn0036441,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.31
FBgn0036442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.13,2.65,1.15
FBgn0036443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.19,1.95
FBgn0036446,16.97,25.43,18.96,22.8,15.33,11.99,23.03,26.23,22.6,29.19,33.28,10.99,19.15,18.03
FBgn0036447,0.0,0.0,0.0,1.09,0.0,0.0,0.53,0.0,0.19,0.0,0.0,0.51,0.59,0.27
FBgn0036448,6.98,5.6,4.33,9.06,7.63,9.57,3.15,10.71,7.97,4.47,19.26,9.27,7.74,7.53
FBgn0036449,0.87,2.37,13.85,6.69,15.01,5.64,1.52,1.39,2.33,6.0,61.96,2.69,9.68,9.12
FBgn0036450,2.82,0.2,0.25,1.1,3.08,7.16,1.4,0.75,0.18,3.86,0.17,0.0,1.83,2.86
FBgn0036451,7.14,16.52,21.04,20.31,14.07,24.77,14.5,10.38,7.63,19.94,16.49,10.28,32.01,30.36
FBgn0036454,10.93,23.59,28.03,41.9,0.67,0.36,0.03,0.0,0.0,0.11,15.9,16.35,19.99,19.18
FBgn0036459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0
FBgn0036460,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.38
FBgn0036461,0.0,0.0,0.0,1.54,4.42,0.0,0.0,0.03,0.07,0.16,0.0,0.0,4.24,2.51
FBgn0036462,0.0,7.39,0.09,0.09,0.0,0.06,0.15,0.0,0.65,0.07,0.0,0.0,1.2,2.18
FBgn0036463,0.05,0.61,0.0,0.0,6.27,2.5,1.31,0.04,4.45,0.13,0.0,0.01,3.02,2.53
FBgn0036465,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.0,0.0,0.0,0.0,3.17,0.5,0.31
FBgn0036466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.1
FBgn0036467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,18.94,0.0,0.76
FBgn0036468,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.7,0.85
FBgn0036469,0.21,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,6.13,0.55,0.3
FBgn0036470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.15
FBgn0036471,0.0,0.0,0.0,0.0,0.05,0.58,0.0,0.0,0.06,0.26,0.0,0.0,1.84,1.03
FBgn0036474,0.0,0.0,0.0,0.0,0.04,7.21,0.0,0.0,0.0,0.55,0.0,0.02,0.48,0.8
