gene_id	transcript_id(s)	length	Sample_20_5_7	Sample_20_5_8	Sample_20_6_1	Sample_20_6_2	Sample_20_6_3	Sample_20_6_4	current_symbol	FBgn	full_name	primaryID	GO_terms
FBgn0000146	FBtr0080165,FBtr0112793	2808.0	2.38	0.0	0.0	0.0	0.0	0.0	aub	FBgn0000146	aubergine	FBgn0010310,FBgn0024835	GO:0035282,GO:0005737,GO:0010529,GO:0030423,GO:0050829,GO:0048477,GO:0034584,GO:0007279,GO:0031047,GO:0046012,GO:0071013,GO:0007317,GO:0046843,GO:0046594,GO:0071011,GO:0043186,GO:0006342,GO:0000398,GO:0001556,GO:0003723,GO:0045089,GO:0007076,GO:0046011,GO:0007318,GO:0016246,GO:0030717,GO:0060213
FBgn0000147	FBtr0082483	1577.0	3.09	2.47	1.02	0.0	1.23	1.16	aurA	FBgn0000147	aurora A		GO:0051233,GO:0007098,GO:0005737,GO:1904776,GO:0045167,GO:0098725,GO:0018105,GO:0005524,GO:0000780,GO:0051294,GO:0004712,GO:0007279,GO:0004674,GO:0005515,GO:0045739,GO:0051299,GO:0032465,GO:0007052,GO:0031616,GO:0035174,GO:0032133,GO:0007100,GO:0005876,GO:0005813,GO:1903827,GO:0050767
FBgn0000150	FBtr0339146,FBtr0346150,FBtr0346611	622.31	6.48	1.06	3.6	17.17	0.0	0.0	awd	FBgn0000150	abnormal wing discs	FBgn0011322,FBgn0024573,FBgn0025960,FBgn0046351,FBgn0046352,FBgn0062949,FBgn0064938	GO:0006165,GO:0009117,GO:0005880,GO:0046777,GO:0034332,GO:0018105,GO:0006183,GO:0000287,GO:0000278,GO:0005524,GO:0004550,GO:0005886,GO:0006228,GO:0005874,GO:0006241,GO:0016301,GO:0006468,GO:0008017,GO:0005525,GO:0007427,GO:0035152,GO:0007017,GO:0006163,GO:0006220,GO:0007424,GO:0016334
FBgn0000152	FBtr0074372	2575.0	0.03	0.0	0.03	2.07	0.0	0.0	Axs	FBgn0000152	Abnormal X segregation		GO:0005640,GO:0016321,GO:0000212,GO:0005886,GO:0005783,GO:0005938,GO:0032837,GO:0005819,GO:0016021,GO:0055085
FBgn0000153	FBtr0080542,FBtr0309960,FBtr0342712	2062.33	0.0	0.45	0.0	0.0	0.0	0.0	b	FBgn0000153	black	FBgn0005622,FBgn0020605	GO:0007632,GO:0006212,GO:0004068,GO:0048066,GO:0030170,GO:0019483,GO:0019752
FBgn0000157	FBtr0072378,FBtr0072379,FBtr0300076	2502.33	0.0	0.56	0.0	0.0	0.06	0.04	Dll	FBgn0000157	Distal-less	FBgn0010474,FBgn0026807,FBgn0063133	GO:0035114,GO:0000978,GO:0045893,GO:0043565,GO:0007487,GO:0048264,GO:0007479,GO:0007485,GO:0016319,GO:0003700,GO:0007449,GO:0010629,GO:0006357,GO:0010092,GO:0005634,GO:0035215,GO:0007480,GO:0048728,GO:0008587,GO:0007469
FBgn0000158	FBtr0084869	1946.0	0.0	0.0	0.0	0.0	0.0	0.0	bam	FBgn0000158	bag of marbles		GO:0048132,GO:0005737,GO:0000900,GO:0042078,GO:0045170,GO:0007282,GO:0048477,GO:0043130,GO:1903003,GO:0035212,GO:0098730,GO:0017148,GO:2000738,GO:0030727,GO:0045880,GO:0007283,GO:0003730,GO:0030718,GO:0007284,GO:0045169,GO:0007276,GO:0045478
FBgn0000163	FBtr0074388,FBtr0111000,FBtr0343763,FBtr0343764	8505.0	0.0	0.0	0.0	0.0	0.0	0.44	baz	FBgn0000163	bazooka	FBgn0040145,FBgn0042632	GO:0005914,GO:0016325,GO:0005737,GO:0007298,GO:0090250,GO:0051660,GO:0070300,GO:0045167,GO:0035091,GO:0007155,GO:0034332,GO:0008104,GO:0060446,GO:0007299,GO:0098592,GO:0045197,GO:0045186,GO:0045176,GO:0000226,GO:0005915,GO:0008594,GO:0051490,GO:0007377,GO:0090175,GO:0005938,GO:0016324,GO:0055059,GO:0005515,GO:0030709,GO:0005912,GO:0030010,GO:0003401,GO:0035089,GO:0072002,GO:0007416,GO:0043296,GO:0007294,GO:0007314
FBgn0000166	FBtr0081664,FBtr0081665,FBtr0081666,FBtr0081667,FBtr0081668	2309.8	0.0	0.0	0.0	0.39	0.0	0.0	bcd	FBgn0000166	bicoid	FBgn0040059,FBgn0014130,FBgn0014131,FBgn0015909,FBgn0015910,FBgn0015911,FBgn0015912	GO:0008293,GO:0000978,GO:0045944,GO:0008595,GO:0048477,GO:0030371,GO:0008358,GO:0000981,GO:0017148,GO:0005515,GO:0007367,GO:0003700,GO:0007355,GO:0006355,GO:0003730,GO:0005634,GO:0009948
FBgn0000173	FBtr0073855,FBtr0300566,FBtr0307296,FBtr0332843,FBtr0332844	1090.2	58.82	64.43	45.25	71.48	9.03	0.25	ben	FBgn0000173	bendless	FBgn0066817	GO:0046330,GO:0045977,GO:0031625,GO:0031624,GO:0007625,GO:0035370,GO:0006979,GO:0072347,GO:0051124,GO:0010942,GO:0061057,GO:0008594,GO:0070534,GO:0007412,GO:1902916,GO:0006301,GO:0000209,GO:0048471,GO:0007409,GO:0007629,GO:0060074,GO:0061631,GO:0005634,GO:0007630
FBgn0000179	FBtr0070672,FBtr0300608,FBtr0300609,FBtr0308914,FBtr0308915,FBtr0331162,FBtr0343569	4811.86	0.0	0.02	0.0	0.35	1.0	9.63	bi	FBgn0000179	bifid	FBgn0002996,FBgn0003183,FBgn0004104	GO:0000978,GO:0001708,GO:0000977,GO:0045944,GO:0003677,GO:0048100,GO:0000122,GO:0048066,GO:0005515,GO:0001102,GO:0035265,GO:0007476,GO:0001228,GO:0007472,GO:0001745,GO:0005634
FBgn0000180	FBtr0079929,FBtr0329984	3276.0	36.8	38.4	1.36	0.0	24.71	0.53	bib	FBgn0000180	big brain		GO:0005216,GO:0005372,GO:0098609,GO:0005886,GO:0007498,GO:0015267,GO:0016021,GO:0055085,GO:0005261
FBgn0000181	FBtr0087782,FBtr0087783	1051.25	163.16	144.58	69.74	92.17	47.51	91.88	bic	FBgn0000181	bicaudal	FBgn0002068,FBgn0004676,FBgn0021942,FBgn0027918	GO:0015031,GO:0060811,GO:0007317,GO:0005515,GO:0005854,GO:0070201,GO:0007318,GO:0005829,GO:0001700,GO:0042788
FBgn0000182	FBtr0080803,FBtr0080804,FBtr0080805	3623.33	0.0	0.0	0.0	0.03	0.0	0.0	BicC	FBgn0000182	Bicaudal C		GO:0005737,GO:0003729,GO:0030036,GO:0008104,GO:0000278,GO:0048477,GO:0000226,GO:0007297,GO:0005515,GO:0007319,GO:0003723
FBgn0000183	FBtr0081002,FBtr0305688,FBtr0330225,FBtr0330226	4190.73	14.31	4.85	34.62	50.66	3.68	7.78	BicD	FBgn0000183	Bicaudal D	FBgn0025237	GO:0050658,GO:0034452,GO:0005737,GO:0017137,GO:0003729,GO:0033365,GO:0048477,GO:0008298,GO:0072393,GO:0032050,GO:0007309,GO:0007312,GO:0070840,GO:0030669,GO:2000370,GO:0051028,GO:0005515,GO:2000302,GO:0007293,GO:0070507,GO:0030100,GO:0005829,GO:0008103,GO:0007294,GO:0048488,GO:0070727,GO:0008093,GO:0005794
FBgn0000206	FBtr0084949	3013.0	0.0	0.0	0.0	0.0	0.0	0.0	boss	FBgn0000206	bride of sevenless	FBgn0024699,FBgn0024700	GO:0007601,GO:0042593,GO:0007465,GO:0005887,GO:0009749,GO:0055088,GO:0005118,GO:0035997,GO:0048018,GO:0060250,GO:0045500,GO:0045470,GO:0008066,GO:0004930,GO:0007186
FBgn0000212	FBtr0075523,FBtr0075524,FBtr0075525,FBtr0075526,FBtr0330160,FBtr0333580	5339.0	2.12	6.23	6.06	6.81	2.58	3.05	brm	FBgn0000212	brahma	FBgn0036554	GO:0007474,GO:2000648,GO:0070983,GO:0043974,GO:0045088,GO:0045944,GO:0008094,GO:0042393,GO:0003677,GO:0001223,GO:0005524,GO:0048477,GO:0007406,GO:2000134,GO:0045893,GO:0043697,GO:0008586,GO:0043044,GO:0036335,GO:0048813,GO:0016514,GO:0008134,GO:1902692,GO:0005700,GO:0005515,GO:0016887,GO:0007409,GO:0035060,GO:0035172,GO:0006357,GO:0016586,GO:0005634,GO:0007480,GO:0007419,GO:0008587
FBgn0000216	FBtr0075621	532.0	0.0	0.0	0.0	0.0	0.0	0.0	Brd	FBgn0000216	Bearded		GO:0031625,GO:0001708,GO:0045746
FBgn0000221	FBtr0070638	1450.0	0.18	0.0	0.0	0.0	0.0	0.0	brn	FBgn0000221	brainiac	FBgn0005387	GO:0016020,GO:0007298,GO:0001744,GO:0007299,GO:0006486,GO:0016758,GO:0016333,GO:0046981,GO:0006493,GO:0008376,GO:0008375,GO:0005783,GO:0008378,GO:0042248,GO:0006688,GO:0007293,GO:0005795,GO:0030311,GO:0030707,GO:0005794,GO:0008532
FBgn0000227	FBtr0077423	1352.0	0.0	0.0	0.0	0.0	0.0	0.0	Bsg25A	FBgn0000227	Blastoderm-specific gene 25A		GO:0043565,GO:0043035,GO:0031937,GO:0005677,GO:0001700,GO:0005634
FBgn0000228	FBtr0079084,FBtr0079085,FBtr0302567,FBtr0302568,FBtr0310624,FBtr0310625,FBtr0342939	4073.09	9.38	14.86	6.96	3.49	5.09	0.18	Bsg25D	FBgn0000228	Blastoderm-specific gene 25D		GO:0034994,GO:0000242,GO:0008017,GO:0034454,GO:0005813
FBgn0000229	FBtr0080087,FBtr0300982,FBtr0302378	1538.35	28.96	44.21	31.77	23.05	44.71	41.95	bsk	FBgn0000229	basket	FBgn0015248,FBgn0032199	GO:0030425,GO:0007258,GO:0007391,GO:0005737,GO:0048666,GO:0004672,GO:0071907,GO:0043652,GO:0009408,GO:0006979,GO:0007395,GO:0034599,GO:0019731,GO:0010468,GO:0048675,GO:0034614,GO:0005524,GO:0048812,GO:0048615,GO:0004707,GO:0030424,GO:0035006,GO:0061057,GO:0048803,GO:0010508,GO:0007254,GO:0048010,GO:0046843,GO:0009267,GO:0016319,GO:0005515,GO:0007411,GO:0071276,GO:0010628,GO:0004705,GO:0046844,GO:0071243,GO:0046529,GO:0035556,GO:1903688,GO:0007616,GO:0005634,GO:1904801,GO:0030707,GO:0042060,GO:0035313,GO:0048674
FBgn0000233	FBtr0071379	2934.0	0.05	0.0	0.0	0.0	0.0	0.0	btd	FBgn0000233	buttonhead		GO:0045944,GO:0035288,GO:0000122,GO:0043565,GO:0045664,GO:0007376,GO:0008134,GO:1902692,GO:0000981,GO:0003700,GO:0035289,GO:0000976,GO:0005634,GO:0007480
FBgn0000239	FBtr0301342,FBtr0343875	2915.0	18.24	5.07	1.18	8.16	0.03	5.09	bur	FBgn0000239	burgundy	FBgn0010666,FBgn0032928,FBgn0062173,FBgn0062180	GO:0003921,GO:0032991,GO:0003922,GO:0005524,GO:2000152,GO:0005700,GO:0035800,GO:0007411,GO:0016462,GO:0045880,GO:0016578,GO:0005829,GO:0006177
FBgn0000241	FBtr0072117,FBtr0346612	2618.0	0.0	0.06	0.03	1.54	0.25	0.0	bw	FBgn0000241	brown		GO:0006856,GO:0005524,GO:0005275,GO:0005886,GO:0015842,GO:0016887,GO:0006727,GO:0016021,GO:0055085,GO:0042626,GO:0007605
FBgn0000244	FBtr0082119,FBtr0301093,FBtr0302382	4048.33	0.0	0.58	0.0	0.0	0.04	0.0	by	FBgn0000244	blistery	FBgn0021752,FBgn0037704,FBgn0047068	GO:0051015,GO:0005925,GO:0001784,GO:0106006,GO:0033634,GO:0007475,GO:0007476
FBgn0000246	FBtr0083194,FBtr0083195,FBtr0083196	2613.33	0.0	0.0	0.0	0.03	0.0	0.0	c(3)G	FBgn0000246	crossover suppressor on 3 of Gowen	FBgn0038362,FBgn0063641	GO:0007131,GO:0007130,GO:0000795
FBgn0000247	FBtr0085484,FBtr0346613	7026.0	2.48	1.99	2.25	4.68	5.55	3.28	ca	FBgn0000247	claret	FBgn0039699,FBgn0039700,FBgn0039701,FBgn0051037	GO:0006856,GO:0017137,GO:0017112,GO:0060967,GO:0010506,GO:0005575,GO:0008057,GO:0006727,GO:0032483,GO:0010883
FBgn0000250	FBtr0080844,FBtr0080845,FBtr0080846,FBtr0080847,FBtr0337081	2078.67	12.92	23.07	8.53	1.5	52.21	13.44	cact	FBgn0000250	cactus	FBgn0013453	GO:0005737,GO:0071212,GO:0009953,GO:0007399,GO:0048477,GO:0019730,GO:0045751,GO:0045611,GO:0046843,GO:0007253,GO:0005515,GO:0031594,GO:0002789,GO:0005829,GO:0009950,GO:0051059
FBgn0000251	FBtr0081412,FBtr0081413,FBtr0335152	2479.67	0.0	0.0	0.0	0.0	0.0	0.56	cad	FBgn0000251	caudal	FBgn0082204	GO:0002807,GO:0007443,GO:0005737,GO:0000977,GO:0045944,GO:0045893,GO:0007487,GO:0009887,GO:0007377,GO:0007350,GO:0007442,GO:0035224,GO:0010004,GO:0003700,GO:0030154,GO:0006357,GO:0005634,GO:0035215,GO:0009948,GO:0007379,GO:0008284
FBgn0000253	FBtr0088001,FBtr0088002,FBtr0304963,FBtr0304964,FBtr0345018	1844.32	193.59	130.27	497.05	609.44	618.51	385.05	Cam	FBgn0000253	Calmodulin	FBgn0010559,FBgn0015611,FBgn0027677	GO:0030048,GO:0016056,GO:0005737,GO:0016061,GO:0005654,GO:0031476,GO:0007099,GO:0016060,GO:0031475,GO:0016028,GO:0016059,GO:0030496,GO:0005886,GO:0016062,GO:0000226,GO:0007608,GO:0070855,GO:0030234,GO:0097431,GO:0046716,GO:0005509,GO:0051383,GO:0005515,GO:0031489,GO:0071361,GO:0072686,GO:0019722,GO:0006468,GO:0042052,GO:0032036,GO:0005829,GO:0005819,GO:2001259,GO:0005813,GO:0035071,GO:0005814,GO:0072499,GO:0007605
FBgn0000256	FBtr0077511,FBtr0077512,FBtr0077513,FBtr0290077,FBtr0290078,FBtr0290079,FBtr0290080,FBtr0290081,FBtr0290082	4293.38	25.54	2.3	7.51	13.49	0.02	2.5	capu	FBgn0000256	cappuccino	FBgn0031576	GO:0005737,GO:0045451,GO:0045010,GO:0007304,GO:0048477,GO:0007316,GO:0005938,GO:0007015,GO:0008017,GO:0005884,GO:0030029,GO:0007315
FBgn0000257	FBtr0074727,FBtr0074728,FBtr0331158	3097.0	0.26	0.38	0.0	0.45	0.31	1.61	car	FBgn0000257	carnation	FBgn0027357,FBgn0040160	GO:0016020,GO:0031396,GO:0005764,GO:0007220,GO:0006904,GO:0008333,GO:0016197,GO:0030897,GO:0000149,GO:0046907,GO:0009267,GO:0008057,GO:0097352,GO:0005515,GO:0006622,GO:0006886,GO:0006727,GO:0034058,GO:0033263,GO:0016192,GO:0005829,GO:0006897,GO:0035542,GO:0048072,GO:0008340,GO:0019905,GO:0007032
FBgn0000259	FBtr0073558,FBtr0073560,FBtr0073561,FBtr0073562,FBtr0100540,FBtr0299569,FBtr0307896,FBtr0308084,FBtr0308085,FBtr0333204	2254.71	34.43	13.0	53.21	42.2	51.04	21.15	CkIIbeta	FBgn0000259	Casein kinase II beta subunit	FBgn0027953	GO:0005737,GO:0007622,GO:0060810,GO:0045475,GO:0007623,GO:0016319,GO:0006468,GO:0007310,GO:0005956,GO:0008062,GO:0019887,GO:0005829,GO:0005634
FBgn0000261	FBtr0075058	1993.0	0.0	3.5	0.47	0.5	1.67	0.14	Cat	FBgn0000261	Catalase	FBgn0011460,FBgn0026841	GO:0005737,GO:0055114,GO:0003007,GO:0005739,GO:0036335,GO:0007568,GO:0034976,GO:0038001,GO:0020037,GO:0072593,GO:0042744,GO:0048167,GO:0005777,GO:0004096,GO:0035206,GO:0042542,GO:0008340
FBgn0000273	FBtr0079851,FBtr0079852,FBtr0335495	5219.53	45.36	40.83	39.93	94.69	62.45	48.88	Pka-C1	FBgn0000273	Protein kinase, cAMP-dependent, catalytic subunit 1	FBgn0000353,FBgn0010695	GO:0030425,GO:0008359,GO:0032436,GO:0043025,GO:0007448,GO:0007622,GO:0043005,GO:0045187,GO:0004691,GO:0019933,GO:0035332,GO:0046823,GO:0005524,GO:0048477,GO:0034237,GO:0045879,GO:0005886,GO:0008355,GO:0007317,GO:0004674,GO:0048682,GO:0005515,GO:0071361,GO:0010737,GO:0006468,GO:0010628,GO:2000249,GO:0007476,GO:0045880,GO:0040040,GO:0007615,GO:0050804,GO:0005829,GO:0008103,GO:0007186,GO:0005634,GO:0044297,GO:0007314,GO:0042981
FBgn0000274	FBtr0085727,FBtr0335454	1347.5	0.0	0.0	0.0	0.0	0.0	0.0	Pka-C2	FBgn0000274	Protein kinase, cAMP-dependent, catalytic subunit 2		GO:0004691,GO:0018105,GO:0005524,GO:0034237,GO:0004674,GO:0010737,GO:0031588,GO:0005634
FBgn0000276	FBtr0085612	339.0	0.0	0.0	0.0	0.0	0.0	0.0	CecA1	FBgn0000276	Cecropin A1		GO:0019731,GO:0050829,GO:0005576,GO:0050830,GO:0005615,GO:0006959,GO:0009617
FBgn0000277	FBtr0085614	355.0	0.0	0.0	0.0	0.0	0.0	0.0	CecA2	FBgn0000277	Cecropin A2		GO:0019731,GO:0050829,GO:0005576,GO:0050830,GO:0005615,GO:0006959
FBgn0000278	FBtr0085640	425.0	0.0	0.0	0.0	0.0	0.0	0.0	CecB	FBgn0000278	Cecropin B		GO:0019731,GO:0050829,GO:0005576,GO:0050830,GO:0005615,GO:0006959
FBgn0000279	FBtr0085616	386.0	0.0	0.0	0.0	0.0	0.0	0.0	CecC	FBgn0000279	Cecropin C	FBgn0062945	GO:0019731,GO:0050829,GO:0005576,GO:0050830,GO:0005615,GO:0006959
FBgn0000280	FBtr0085613	166.0	0.0	0.0	0.0	0.0	0.0	0.0	Cec-Psi1	FBgn0000280	Cecropin pseudogene 1		
FBgn0000281	FBtr0089614	201.0	0.0	0.0	0.0	0.0	0.0	0.0	Cec2	FBgn0000281	Cecropin 2		
FBgn0000283	FBtr0083126,FBtr0083127	4114.0	9.3	10.62	5.1	16.53	4.95	2.28	Cp190	FBgn0000283	Centrosomal protein 190kD	FBgn0014463	GO:0031208,GO:0000793,GO:0090202,GO:0051493,GO:0010468,GO:0003677,GO:0042803,GO:0043035,GO:0005700,GO:0031937,GO:0000242,GO:0005515,GO:0035191,GO:0003682,GO:0008017,GO:0005704,GO:0006974,GO:0005876,GO:0005634,GO:0005813
FBgn0000286	FBtr0089647,FBtr0089648,FBtr0089649,FBtr0304887,FBtr0336835,FBtr0472669	3923.88	9.37	16.1	5.57	16.79	6.51	7.63	Cf2	FBgn0000286	Chorion factor 2	FBgn0062475	GO:0009953,GO:0003677,GO:0043565,GO:0046843,GO:0032968,GO:0005515,GO:0003700,GO:0007527,GO:0001228,GO:0006355,GO:0005829,GO:0005634
FBgn0000287	FBtr0080235,FBtr0080236,FBtr0307093	4579.67	0.0	0.0	0.0	0.0	0.0	1.88	salr	FBgn0000287	spalt-related		GO:0008584,GO:0000977,GO:0000122,GO:0030539,GO:0008586,GO:0003700,GO:0006355,GO:0048098,GO:0005634,GO:0007605,GO:0007423
FBgn0000289	FBtr0087526,FBtr0087527,FBtr0087528,FBtr0087529,FBtr0112795,FBtr0290034,FBtr0290035,FBtr0339960,FBtr0339961,FBtr0339962,FBtr0346946	3722.37	23.64	34.65	7.01	27.66	51.12	6.96	cg	FBgn0000289	combgap	FBgn0010639,FBgn0020273,FBgn0033908	GO:0003677,GO:0003700,GO:0007476,GO:0006355,GO:0005634
FBgn0000299	FBtr0079001,FBtr0079002,FBtr0079003	5912.0	0.0	0.0	1.39	1.22	0.0	0.0	Col4a1	FBgn0000299	Collagen type IV alpha 1		GO:0007391,GO:0005604,GO:0071711,GO:0030198,GO:0055013,GO:0031012,GO:0048621,GO:0005615,GO:0005587,GO:0035848,GO:0060729,GO:0005201,GO:0038063
FBgn0000303	FBtr0089367,FBtr0089368	2892.7	5.52	0.31	51.0	47.04	16.13	4.31	ChAT	FBgn0000303	Choline acetyltransferase	FBgn0064131	GO:0005737,GO:0008292,GO:0004102,GO:0043005,GO:0007274,GO:0043195,GO:0005829,GO:0005634
FBgn0000307	FBtr0080838,FBtr0080839,FBtr0321313,FBtr0475053	6497.04	8.87	16.62	3.62	10.42	2.74	10.39	chif	FBgn0000307	chiffon	FBgn0028842	GO:0031431,GO:0007304,GO:0030295,GO:0046716,GO:0003676,GO:0010571,GO:0043966,GO:0070775,GO:1901987,GO:0045740,GO:0007307,GO:0043539,GO:0045860,GO:0008270,GO:0005634,GO:0072499
FBgn0000308	FBtr0079233,FBtr0079234,FBtr0079235,FBtr0079236,FBtr0309212,FBtr0309213	2032.45	132.65	27.27	35.92	85.1	4.83	74.27	chic	FBgn0000308	chickadee	FBgn0013731	GO:0007391,GO:0005737,GO:0007420,GO:0045451,GO:0048842,GO:0007488,GO:0030041,GO:0042989,GO:0003785,GO:0043005,GO:0016322,GO:0032507,GO:0000902,GO:0007436,GO:0036098,GO:0005938,GO:0035193,GO:0035019,GO:0007015,GO:0005515,GO:0007411,GO:0000915,GO:0048471,GO:0000281,GO:0051491,GO:0042060,GO:0048680,GO:0030717,GO:0007300
FBgn0000316	FBtr0070064,FBtr0070065	2106.52	8.6	6.14	4.32	8.7	6.69	12.12	cin	FBgn0000316	cinnamon	FBgn0026665	GO:0030425,GO:0061598,GO:0005737,GO:0032324,GO:0006777,GO:0072579,GO:0099572,GO:0061599,GO:0002121,GO:0098970,GO:0018315,GO:0007529,GO:0005829,GO:0045211,GO:0097112
FBgn0000317	FBtr0080723,FBtr0080724,FBtr0343686,FBtr0343687	7242.0	0.0	0.04	0.0	0.0	0.0	0.0	ck	FBgn0000317	crinkled	FBgn0015260,FBgn0015868,FBgn0020027,FBgn0044341	GO:0051015,GO:0035182,GO:0030048,GO:0008407,GO:0045180,GO:0005737,GO:0031477,GO:0070825,GO:0000146,GO:0030050,GO:0032027,GO:0005524,GO:0008586,GO:0035293,GO:0005902,GO:0045179,GO:0005938,GO:0031982,GO:0007015,GO:0045296,GO:0030898,GO:0015629,GO:0048800,GO:0007469,GO:0035317,GO:0007605,GO:0007423,GO:0032529
FBgn0000318	FBtr0079095,FBtr0329967,FBtr0329968	615.0	11.19	3.08	4.62	30.89	5.01	110.06	cl	FBgn0000318	clot	FBgn0031709,FBgn0063070	GO:0006726,GO:0047134,GO:0005829
FBgn0000319	FBtr0074179,FBtr0074180,FBtr0074181,FBtr0074182,FBtr0112797,FBtr0112798,FBtr0339445	5661.61	16.15	8.25	31.89	35.51	8.41	48.6	Chc	FBgn0000319	Clathrin heavy chain	FBgn0014972,FBgn0028268	GO:0045334,GO:0045451,GO:0030136,GO:0033363,GO:0033227,GO:0030198,GO:0035159,GO:0005886,GO:0048749,GO:0010508,GO:0005905,GO:0007291,GO:0005198,GO:0005938,GO:0030130,GO:0040008,GO:0031410,GO:0045807,GO:0005515,GO:0032051,GO:0048471,GO:0006886,GO:0030141,GO:0030132,GO:0006898,GO:0046667,GO:0071439,GO:0016079,GO:0048268,GO:0006897,GO:0008103,GO:0005802,GO:0035002,GO:0007268
FBgn0000320	FBtr0079334,FBtr0079335,FBtr0306113	3075.67	0.0	0.0	0.0	0.0	0.0	0.0	eya	FBgn0000320	eyes absent	FBgn0000623,FBgn0004612,FBgn0063692	GO:0005737,GO:0008584,GO:0001744,GO:0030946,GO:0045944,GO:0009996,GO:0007498,GO:0048749,GO:0004725,GO:0007526,GO:0048856,GO:0042675,GO:0008134,GO:0007455,GO:0008406,GO:0004721,GO:0045739,GO:0045087,GO:0007411,GO:0030154,GO:0010628,GO:2001240,GO:0001746,GO:0016576,GO:0009416,GO:0007283,GO:0005829,GO:0070285,GO:0006470,GO:0005634,GO:0030707,GO:0007419,GO:0072499,GO:0003713,GO:0007435,GO:0042051
FBgn0000326	FBtr0071687	1844.0	0.0	5.53	0.55	0.0	0.05	0.0	clt	FBgn0000326	cricklet	FBgn0027353,FBgn0034640	GO:0060179,GO:0052689,GO:0005615
FBgn0000330	FBtr0071033,FBtr0332315	1774.0	5.86	0.45	2.89	3.43	0.0	14.41	cm	FBgn0000330	carmine	FBgn0020512,FBgn0024949	GO:0007220,GO:0140312,GO:0043231,GO:0030131,GO:0046907,GO:0031410,GO:0030123,GO:0006886,GO:0006727,GO:0016192,GO:0006897,GO:0008340,GO:0006887
FBgn0000337	FBtr0344723	1790.0	0.0	0.23	0.0	0.0	0.0	0.0	cn	FBgn0000337	cinnabar		GO:0004502,GO:0006569,GO:0005739,GO:0071949,GO:0019674,GO:0050660,GO:1901216,GO:0006727,GO:0016174,GO:0005741,GO:0019805,GO:0070189,GO:0048072
FBgn0000339	FBtr0080848,FBtr0080849,FBtr0337082	1035.09	1.98	18.34	0.0	9.23	0.45	0.0	cni	FBgn0000339	cornichon	FBgn0020601	GO:0005789,GO:0046843,GO:0007350,GO:0005515,GO:0009952,GO:0007310,GO:0016192,GO:0006888
FBgn0000346	FBtr0073754,FBtr0333329	3087.0	59.44	29.14	34.69	47.82	20.17	19.92	comt	FBgn0000346	comatose	FBgn0011678,FBgn0030463	GO:0005737,GO:0007269,GO:0006914,GO:0048172,GO:0031629,GO:0008021,GO:0070050,GO:1900073,GO:0005524,GO:0006891,GO:0007274,GO:0098527,GO:0048211,GO:0007030,GO:0043195,GO:0016082,GO:0090160,GO:0035494,GO:0016887,GO:0043001,GO:0005795
FBgn0000351	FBtr0079320,FBtr0333350	1621.0	0.0	0.0	0.0	0.0	0.0	0.0	cort	FBgn0000351	cortex	FBgn0031847	GO:0007343,GO:0005737,GO:0007144,GO:1990757,GO:0007349,GO:0010997,GO:0007279,GO:0031145,GO:0007143,GO:0045143,GO:0005680,GO:1905786,GO:0007147,GO:1904668
FBgn0000352	FBtr0089015,FBtr0336916	4472.21	1.35	6.27	3.55	10.47	10.18	7.86	cos	FBgn0000352	costa	FBgn0014275,FBgn0021829	GO:0003774,GO:0031625,GO:0007224,GO:0005119,GO:0042994,GO:0005524,GO:0045879,GO:0012506,GO:0005875,GO:0005886,GO:0035301,GO:0008134,GO:0005874,GO:0019901,GO:0005515,GO:0031234,GO:0016887,GO:0008017,GO:0007476,GO:0140311,GO:0003777,GO:0042073,GO:0005829,GO:0005871,GO:0007018,GO:0030707,GO:0035591,GO:0042981
FBgn0000355	FBtr0076572	515.0	0.0	0.0	0.0	0.0	0.0	0.0	Cp15	FBgn0000355	Chorion protein 15		GO:0042600,GO:0007275
FBgn0000356	FBtr0076574	522.0	0.0	0.0	0.0	0.0	0.0	0.0	Cp16	FBgn0000356	Chorion protein 16		GO:0042600,GO:0046843,GO:0007275
FBgn0000357	FBtr0076571	649.0	0.0	0.0	0.0	0.0	0.0	0.0	Cp18	FBgn0000357	Chorion protein 18	FBgn0004941	GO:0042600,GO:0005213,GO:0007275
FBgn0000358	FBtr0076573	651.0	0.0	0.0	0.0	0.0	0.0	0.0	Cp19	FBgn0000358	Chorion protein 19		GO:0042600,GO:0007275
FBgn0000359	FBtr0071203	1116.0	0.0	0.0	0.0	0.0	0.0	0.0	Cp36	FBgn0000359	Chorion protein 36	FBgn0000428	GO:0042600,GO:0005213,GO:0007305,GO:0007306
FBgn0000360	FBtr0071204,FBtr0300448	1180.5	0.0	0.0	0.0	0.0	0.0	0.0	Cp38	FBgn0000360	Chorion protein 38	FBgn0004940	
FBgn0000370	FBtr0081512,FBtr0081513,FBtr0332001,FBtr0332002	2004.01	42.07	18.43	18.91	15.52	1.86	7.78	crc	FBgn0000370	cryptocephal	FBgn0020511,FBgn0032941	GO:0046330,GO:0000978,GO:0000977,GO:0045944,GO:0006487,GO:0035073,GO:0030176,GO:0001102,GO:0035074,GO:0007552,GO:0001228,GO:0006357,GO:0007591,GO:0005634,GO:0006641,GO:0003713,GO:0042594,GO:0036499,GO:0005991
